asdfasdf





1123412342






!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=123262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=03262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=011262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=011262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=011262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=011262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=011262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=011262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=111262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=023262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=021262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=020262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=020262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=020262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=020262
!4147.19N/09200.83WO 12.1V 05C HDOP00.8 SATS11-HABET Flight L-99/A=020262
!/99$'6mRgO st/A=035366 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99+76mR1O st/A=034881 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99-]6mQnO st/A=034735 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99306mPlO st/A=034415 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/996"6mP=O st/A=034242 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99;56mO/O st/A=033953 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99>L6mNLO st/A=033786 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99A86mMfO st/A=033637 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99D76mM"O st/A=033466 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99Fi6mLKO st/A=033317 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99IC6mKcO st/A=033171 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99LA6mJwO st/A=033008 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99R,6mI6O st/A=032702 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99Td6mHWO st/A=032562 11.8V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99WV6mGkO st/A=032424 11.7V 13C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/99Z[6mG&O st/A=032262 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99`'6mETO st/A=031958 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99dH6mDUO st/A=031671 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99fo6mD9O st/A=031509 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99k>6mCSO st/A=031213 11.7V 13C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99o:6mC$O st/A=030918 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99rL6mBNO st/A=030646 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99up6mAcO st/A=030354 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99xn6m@jO st/A=030070 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/99{f6m?eO st/A=029784 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:#G6m>PO st/A=029501 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:%s6m=KO st/A=029238 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:+E6m;jO st/A=028682 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:,Z6m;8O st/A=028556 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:-v6m:kO st/A=028411 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:/-6m:/O st/A=028281 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:0O6m9_O st/A=028138 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:2I6m8TO st/A=027899 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:4s6m70O st/A=027595 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:616m6ZO st/A=027467 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:8P6m5^O st/A=027228 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9::%6m5/O st/A=027077 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:<J6m3tO st/A=026803 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:?G6m2)O st/A=026433 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:@J6m1SO st/A=026314 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:AZ6m14O st/A=026177 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:BE6m0kO st/A=026063 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:CN6m0KO st/A=025961 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:DR6m08O st/A=025827 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:EO6m/xO st/A=025710 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:FA6m/fO st/A=025582 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:H)6m/=O st/A=025347 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:I?6m/0O st/A=025215 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:JI6m.pO st/A=025101 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:KY6m.QO st/A=024964 11.7V 11C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9:LP6m.7O st/A=024863 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:MH6m.%O st/A=024740 11.7V 11C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9:P?6m-#O st/A=024379 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:S16m,$O st/A=024011 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:So6m+gO st/A=023936 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:TZ6m+NO st/A=023804 11.7V 11C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9:Up6m+,O st/A=023587 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:VH6m*lO st/A=023459 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:W?6m*eO st/A=023356 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:X+6m*eO st/A=023237 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:Xo6m*\O st/A=023128 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:YN6m*LO st/A=023026 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:Z26m*9O st/A=022900 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:Zj6m*-O st/A=022795 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:[H6m)pO st/A=022671 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:[y6m)]O st/A=022564 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:\X6m)MO st/A=022462 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:]=6m)TO st/A=022345 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9:^56m)TO st/A=022236 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:_E6m)`O st/A=022116 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:`I6m)MO st/A=022009 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:a(6m)QO st/A=021915 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:ay6m)MO st/A=021790 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:bd6m)GO st/A=021686 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:co6m)JO st/A=021555 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:df6m)AO st/A=021451 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:ep6m);O st/A=021345 11.7V 11C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:fh6m)>O st/A=021241 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:gl6m)1O st/A=021138 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:hj6m)4O st/A=021021 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:ia6m);O st/A=020923 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:jl6m)DO st/A=020820 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:kX6m)GO st/A=020701 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:lB6m)GO st/A=020594 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:mA6m)`O st/A=020475 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:my6m*#O st/A=020371 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:nk6m*9O st/A=020242 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:oE6m*OO st/A=020142 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:p*6m*eO st/A=020040 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:pV6m+(O st/A=019917 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:q06m+TO st/A=019818 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:qa6m+jO st/A=019692 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:r.6m,:O st/A=019590 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:rt6m,`O st/A=019489 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:sS6m-2O st/A=019367 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:t36m-HO st/A=019268 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:tx6m-qO st/A=019149 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:uW6m.1O st/A=019049 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:vI6m.JO st/A=018948 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:wH6m.gO st/A=018829 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:x?6m.yO st/A=018726 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:yD6m/=O st/A=018601 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:zC6m/IO st/A=018502 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9:{:6m/IO st/A=018400 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9;!.6m/VO st/A=018290 11.7V 09C HDOP00.8 SATS09HABET LX-120-A sscl.iastate.edu
!/9;!y6m/\O st/A=018189 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9;#+6m/lO st/A=018071 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9;$)6m/fO st/A=017971 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9;%-6m/rO st/A=017872 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9;&86m0&O st/A=017754 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9;'/6m05O st/A=017652 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9;(L6m08O st/A=017531 11.7V 09C HDOP01.0 SATS08HABET LX-120-A sscl.iastate.edu
!/9;)J6m0;O st/A=017433 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;*a6m08O st/A=017330 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;+x6m02O st/A=017207 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;,v6m02O st/A=017108 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;.@6m08O st/A=016989 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;/P6m0>O st/A=016890 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;0T6m0>O st/A=016793 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;1e6m0>O st/A=016675 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2d6m0KO st/A=016578 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;3n6m0XO st/A=016465 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;4l6m0gO st/A=016365 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;5d6m0tO st/A=016269 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;6n6m0qO st/A=016150 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;7S6m0qO st/A=016052 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;8E6m0nO st/A=015934 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;9*6m1'O st/A=015838 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;9u6m1.O st/A=015741 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;:g6m14O st/A=015628 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;;36m1=O st/A=015534 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;;d6m1DO st/A=015424 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;<J6m1@O st/A=015322 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;="6m17O st/A=015222 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;=Z6m0nO st/A=015109 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;=y6m0[O st/A=015016 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;>76m08O st/A=014903 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;>V6m0#O st/A=014802 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;>n6m/_O st/A=014717 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?F6m/FO st/A=014609 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?k6m/$O st/A=014510 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@=6m.QO st/A=014400 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@T6m..O st/A=014310 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@`6m-XO st/A=014215 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@_6m-,O st/A=014101 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@q6m,]O st/A=014006 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;A)6m,-O st/A=013884 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;A;6m+^O st/A=013794 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;AA6m+;O st/A=013701 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;AM6m*rO st/A=013596 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;AY6m*IO st/A=013506 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;A$6m%YO st/A=012613 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@c6m%&O st/A=012510 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@V6m$WO st/A=012422 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@I6m$1O st/A=012333 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@56m#kO st/A=012240 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@56m#<O st/A=012143 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;@46m"`O st/A=012052 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?s6m"*O st/A=011940 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?l6m!dO st/A=011854 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?x6m!HO st/A=011755 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?d6l{lO st/A=011655 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?Q6l{SO st/A=011553 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?D6l{$O st/A=011455 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;?76lzWO st/A=011369 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;>w6lz/O st/A=011284 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;>P6lybO st/A=011185 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;>76lyLO st/A=011098 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;>)6ly,O st/A=011000 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;=V6lxcO st/A=010903 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;==6lxJO st/A=010817 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;<v6lx$O st/A=010713 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;<W6lwdO st/A=010631 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;<16lwQO st/A=010532 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;;w6lw>O st/A=010450 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;;v6lvoO st/A=010347 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;;W6lvYO st/A=010267 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;;16lv=O st/A=010181 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;:_6lv$O st/A=010075 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;:,6luWO st/A=009986 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;9F6lu4O st/A=009878 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;9&6lteO st/A=009775 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;8S6ltEO st/A=009687 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;8!6lt)O st/A=009579 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;7;6lscO st/A=009495 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;6C6ls@O st/A=009391 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;5v6lrtO st/A=009310 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;5D6lrNO st/A=009227 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;4j6lr8O st/A=009132 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;4>6lr%O st/A=009050 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;3x6lqbO st/A=008945 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;3L6lqIO st/A=008857 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2y6lq0O st/A=008773 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2M6lp`O st/A=008675 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2@6lpAO st/A=008581 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;226lp!O st/A=008482 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2&6loqO st/A=008390 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2%6loaO st/A=008291 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2>6loUO st/A=008177 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2>6loRO st/A=008080 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2,6loOO st/A=007968 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2%6loOO st/A=007881 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2%6loUO st/A=007799 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2%6lonO st/A=007686 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;2&6lowO st/A=007596 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;1s6lowO st/A=007501 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;1s6lp+O st/A=007430 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;1a6lp>O st/A=007352 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;1T6lpAO st/A=007266 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;1N6lpDO st/A=007186 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;1/6lp7O st/A=007101 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;0u6lp:O st/A=007017 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;0u6lp:O st/A=006925 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;0]6lp.O st/A=006840 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;0C6lp1O st/A=006770 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;0+6lp7O st/A=006693 11.6V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;/k6lp.O st/A=006634 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;/36lp$O st/A=006561 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;.`6lp!O st/A=006494 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;..6lp$O st/A=006423 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;-h6lotO st/A=006350 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;-06lohO st/A=006280 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;,]6loaO st/A=006204 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
!/9;,E6lo[O st/A=006135 11.7V 09C HDOP01.1 SATS07HABET LX-120-A sscl.iastate.edu
